movielens_id,tmdb_id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score,movie_id
64701,8276,I've Loved You So Long,['Drama'],A woman struggles to interact with her family and find her place in society after spending fifteen years in prison.,115,2008-03-19,,234,7.269,/14i0SnmWzgejS4ZRcBbzkvXD6dp.jpg,/y9Vcx8he3TErcPKSY56PX5tRMTl.jpg,"['Kristin Scott Thomas', 'Elsa Zylberstein', 'Serge Hazanavicius']",Philippe Claudel,"['prison', 'sibling relationship', 'release from prison', 'nightclub', 'nancy', 'doctor', 'visit', 'death', 'physician', 'campfire']",7.182008177973463,1389
64695,13980,Sword of the Stranger,"['Action', 'Animation', 'History']","Pursued by formidable Chinese assassins, young Kotaro and his dog run into No Name, a mysterious stranger who gets pulled into the chase. The unlikely companions form a bond over saving the dog from a poison attack, but chaos erupts when the assassins find Kotaro, and No Name must face his past before a horrible fate is met again.",103,2007-09-29,,456,7.56,/lMsUYZq5ITW3rAqF3tB7v74KEnH.jpg,/zUARkXDmYN2zOlzTFG8g4k7037p.jpg,"['Tomoya Nagase', 'Yuri Chinen', 'Koichi Yamadera']",Masahiro Ando,"['samurai', 'swordplay', 'espionage', 'human animal relationship', 'swordsman', 'dog', 'sengoku period', 'feudal japan', 'anime', 'adventure']",7.2016193537407585,1390
64716,11321,Seven Pounds,['Drama'],An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,123,2008-12-18,Seven names. Seven strangers. One secret.,7179,7.602,/85zUipgVy2QbvAJ6djZXYaGckMv.jpg,/rlF1oWTeOGA6RB2g7VsE8PkV7te.jpg,"['Will Smith', 'Rosario Dawson', 'Woody Harrelson']",Gabriele Muccino,"['sadness', 'vegetarian', 'tax collector', 'blind', 'pianist', 'organ transplant', 'blood type', 'questioning', 'sad story', 'admiring', 'compassionate', 'dignified', 'surprise-ending']",7.388913284610442,1391
64839,12163,The Wrestler,"['Drama', 'Romance']","Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",109,2008-09-07,Love. Pain. Glory.,3975,7.538,/6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,/wcJmFsz8RqIhozMwvU81hreTX4i.jpg,"['Mickey Rourke', 'Marisa Tomei', 'Evan Rachel Wood']",Darren Aronofsky,"['daughter', 'new jersey', 'supermarket', 'heart attack', 'redemption', 'ambition', 'barbed wire', 'stripper', 'steroids', 'fame', 'shocking', 'pro wrestling', 'reflective', 'pro wrestlers', 'absurd', 'cruel']",7.305761419400006,1392
64969,10201,Yes Man,"['Comedy', 'Romance']","Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",104,2008-12-09,One word can change everything.,7326,6.689,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,/l9kUuYVqiZV1r6d4nKUKcQvtLR3.jpg,"['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper']",Peyton Reed,"['california', 'bungee-jump', 'falling in love', 'ex-wife', 'hollywood bowl', 'excuse', 'burlesque', 'opposites attract', 'loan officer', 'scooter', 'duringcreditsstinger', 'life changing', 'candid', 'inspirational', 'best friends', 'unlikely romance', 'amused', 'cheerful', 'derisive', 'joyful']",6.933590890752406,1393
64957,4922,The Curious Case of Benjamin Button,"['Drama', 'Fantasy', 'Romance']","Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",166,2008-12-25,"Life isn't measured in minutes, but in moments.",13614,7.599,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,"['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson']",David Fincher,"['new york city', 'navy', 'funeral', 'boat', 'diary', 'tea', 'great depression', 'travel', 'hospital', 'historical fiction', 'period drama', 'magic realism', 'based on short story', 'fictional biography', '1940s', '1930s', 'reverse aging', 'father son relationship', 'war']",7.4525396967243935,1394
64983,2253,Valkyrie,"['Drama', 'Thriller', 'War']","Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",121,2008-12-25,Many saw evil. They dared to stop it.,4035,6.954,/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg,/6ypfd9wGd7bmtmukzbPZfcaCMsO.jpg,"['Tom Cruise', 'Kenneth Branagh', 'Bill Nighy']",Bryan Singer,"['friendship', 'suicide', 'plan', 'berlin, germany', 'husband wife relationship', 'assassination', 'nazi', 'bomb', 'resistance', 'military officer', 'world war ii', 'based on true story', 'treason', 'deception', 'german officer', 'colonel', 'medal', 'operation valkyrie']",7.099010756549367,1395
64993,38142,5 Centimeters per Second,"['Animation', 'Romance', 'Drama']","Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",63,2007-03-03,At what speed must I live to see you again?,2127,7.3,/dFipUR6W0y3PPkuVS8gjFd929m2.jpg,/8sM6d8a4GrpYG77lBznvh2cwKIB.jpg,"['Kenji Mizuhashi', 'Yoshimi Kondou', 'Satomi Hanamura']",Makoto Shinkai,"['coming of age', 'slice of life', 'surf', 'train', 'motorcycle', 'separation', 'childhood friends', 'anime', 'growing apart', 'rocket launch site']",7.20648388074633,1396
65037,6936,Ben X,['Drama'],"Harassed by bullies because of his mild autism, teen Ben finds refuge in an online computer game, which leads him to his virtual dream girl, Scarlite. Together, the odd couple seeks revenge against Ben's tormentors.",90,2007-08-26,Everything's dare,326,6.9,/azxAJ9DlfhpvlKd6jSP3cLqOM99.jpg,/9Ce5KKinhLiQl9Hh3pLAWhTOMNZ.jpg,"['Greg Timmermans', 'Laura Verlinden', 'Marijke Pinoy']",Nic Balthazar,"['underdog', 'video game', 'virtual reality', 'autism', 'mobbing', 'game', ""asperger's syndrome"", 'school life']",7.167273985747465,1397
65130,4148,Revolutionary Road,"['Drama', 'Romance']",A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,119,2008-12-19,How do you break free without breaking apart?,4082,6.982,/cvkD3yiVXLg3as8EAG3LaTycONQ.jpg,/ra9aXj8PpUbUHwwTRSl5zsL6WHM.jpg,"['Leonardo DiCaprio', 'Kate Winslet', 'Kathy Bates']",Sam Mendes,"['adultery', 'infidelity', 'career', 'jealousy', 'husband wife relationship', 'based on novel or book', 'marriage crisis', 'american dream', 'housewife', 'connecticut', 'suburbia', 'free spirit', 'unhappiness', 'getaway', 'aspiring actor', '1950s', 'unhappy marriage', 'feeling trapped', 'bleak', 'psychological drama']",7.10845784714734,1398
65142,17845,Loft,"['Drama', 'Mystery', 'Romance']","Five close friends, all of them married, share a loft to meet their mistresses. One day they find the body of a young woman in the loft. Since there are only five keys to the loft, the five men begin to suspect each other of murder.",118,2008-10-21,"Five friends, one loft, one dead body",434,6.857,/gbFwIV5cxwMD3qUPiU91kfALTjN.jpg,/eUM3rcy8tQjOJKqyp1VXxqJWCn3.jpg,"['Koen De Bouw', 'Filip Peeters', 'Matthias Schoenaerts']",Erik Van Looy,,7.161124810492813,1399
65188,15584,Dear Zachary: A Letter to a Son About His Father,"['Documentary', 'Crime']","In 2001, Andrew Bagby, a medical resident, is murdered not long after breaking up with his girlfriend. Soon after, when she announces she's pregnant, one of Andrew's many close friends, Kurt Kuenne, begins this film, a gift to the child.",94,2008-10-31,,574,8.035,/yYVHGe7U55Ojx11y5A82phPpCHv.jpg,/birfwAyzq34B6FZemYZ5LC5Qhxi.jpg,"['Kurt Kuenne', 'Andrew Bagby', 'David Bagby']",Kurt Kuenne,"['husband wife relationship', 'parent child relationship', 'grandparent grandchild relationship', 'loss of loved one', 'pregnancy', 'narration', 'murder', 'break-up', 'psychiatrist', 'older woman younger man relationship', 'mourning', 'medical school', 'hopeful', 'tragic']",7.241641581982691,1400
65216,13813,Defiance,"['Action', 'Drama', 'History', 'War']","Based on a true story, during World War II, four Jewish brothers escape their Nazi-occupied homeland of West Belarus in Poland and join the Soviet partisans to combat the Nazis. The brothers begin the rescue of roughly 1,200 Jews still trapped in the ghettos of Poland.",137,2008-12-31,Freedom begins with an act of defiance,1875,6.849,/z6yNHcQOveRuAohuejdDFQDEBSs.jpg,/x4ImVWtWnSrmSp3zt705WN9sOoB.jpg,"['Daniel Craig', 'Liev Schreiber', 'Jamie Bell']",Edward Zwick,"['sibling relationship', 'fight', 'brother', 'world war ii', 'forest', 'camp', 'partisan']",7.1116985390322895,1401
65225,13180,Zeitgeist: Addendum,"['Documentary', 'History', 'War']","Zeitgeist: Addendum premiered at the 5th Annual Artivist Film Festival. Director Peter Joseph stated: ""The failure of our world to resolve the issues of war, poverty, and corruption, rests within a gross ignorance about what guides human behavior to begin with. It address the true source of the instability in our society, while offering the only fundamental, long-term solution.""",123,2008-10-02,,257,7.233,/5zlBxoyWRyzPOHO7QmmAC1WG9bK.jpg,/usAD0Fwx7pInwJtHwKiJnssp4iZ.jpg,"['Jacque Fresco', 'Roxanne Meadows', 'John Perkins']",Peter Joseph,"['corruption', 'war on terror', 'economic theory', 'banking', 'president', 'conspiracy theory', 'elite', 'economy']",7.181048022772474,1402
65230,14306,Marley & Me,"['Comedy', 'Family']","A newly married couple, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",115,2008-12-25,Heel the love.,4769,7.183,/pnB6hjTKylb0Ve2nUWt16gzkErr.jpg,/tVoWbAAfTDIhTeo78SbA2V6mv8E.jpg,"['Owen Wilson', 'Jennifer Aniston', 'Eric Dane']",David Frankel,"['journalist', 'based on novel or book', 'melancholy', 'puppy', 'love', 'dog', 'nostalgic', 'duringcreditsstinger', 'pets', 'columnist', 'animal lead', 'pet ownership', 'sentimental', 'whimsical', 'ambivalent', 'amused', 'antagonistic', 'apathetic', 'apologetic', 'appreciative', 'approving', 'arrogant', 'assertive', 'audacious', 'authoritarian', 'awestruck', 'baffled', 'bold', 'callous', 'celebratory', 'commanding', 'compassionate', 'complicated', 'defiant', 'demeaning', 'derogatory', 'disapproving', 'disdainful', 'disheartening', 'earnest', 'embarrassed', 'empathetic', 'enchant', 'enraged', 'enthusiastic', 'exhilarated', 'exuberant', 'familiar', 'farcical', 'frightened', 'frustrated', 'ghoulish', 'harsh', 'impartial', 'inflammatory', 'informative', 'joyful', 'matter of fact', 'mean spirited', 'melodramatic', 'pessimistic', 'sarcastic', 'sardonic', 'scathing', 'sceptical', 'skeptical', 'straightforward', 'sympathetic', 'tragic', 'vibrant']",7.180712922868677,1403
65193,13971,Wild Child,"['Comedy', 'Drama', 'Romance']","Sixteen-year-old Poppy has everything her unlimited credit cards can buy, and a spoiled attitude to match. After a final thoughtless prank, her exasperated father ships her off to boarding school in England. There, Poppy meets her match in a stern headmistress and a class full of girls who will not tolerate her selfishness.",98,2008-08-15,New Girl. New School. New Rules.,1909,6.705,/xwbFEPubG4wroLDZdmTWRGNnnWf.jpg,/zjobTF54Z1P1hpa3w2RePqL42is.jpg,"['Emma Roberts', 'Alex Pettyfer', 'Natasha Richardson']",Nick Moore,"['diving', 'england', 'boarding school', ""girls' boarding school"", 'malibu', 'spoiled child', 'teen movie', 'lacrosse', 'school', 'love interest', 'laptop', 'discipline', 'intimidation', 'school mate', 'change of plan', ""girls' school""]",7.080861439225997,1404
65261,12429,Ponyo,"['Animation', 'Fantasy', 'Family']","When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",100,2008-07-19,Welcome to a world where anything is possible.,4757,7.8,/yp8vEZflGynlEylxEesbYasc06i.jpg,/shqLeIkqPAAXM8iT6wVDiXUYz1p.jpg,"['Yuria Kozuki', 'Hiroki Doi', 'George Tokoro']",Hayao Miyazaki,"['princess', 'fish', 'cliff', 'mermaid', 'anime', 'lighthearted', 'sentimental', 'adventure', 'whimsical']",7.424242395331934,1405
65418,8942,Wendy and Lucy,['Drama'],A near-penniless drifter's journey to Alaska in search of work is interrupted when she loses her dog while attempting to shoplift food for it.,80,2008-12-10,"On the long road, friendship is everything.",357,6.8,/cVtF8SW4zMbculTXD52RDvmQAAR.jpg,/wUScRcpPtfFPZpWZmUIIbHLEsBJ.jpg,"['Michelle Williams', 'Wally Dalton', 'Will Oldham']",Kelly Reichardt,"['friendship', 'homelessness', 'oregon, usa', 'survival', 'poverty', 'scar', 'dog', 'family', 'broken down car', 'woman director', 'journey', 'mysterious past']",7.16152582595366,1406
65514,14756,Ip Man,"['Drama', 'Action', 'History']","A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",106,2008-12-12,The celebrated Kung Fu master of Bruce Lee.,4062,7.763,/zyQQ7wFuCvH6MzJcUKy6N6ouMYs.jpg,/69QJSMkm5Hh0x9fLElZ8hjv5N4P.jpg,"['Donnie Yen', 'Simon Yam', 'Lynn Hung Doi-Lam']",Wilson Yip,"['martial arts', 'kung fu', 'sports', 'foreigner', 'bravery', 'rice', 'katana', 'market', 'tragic hero', 'second sino-japanese war (1937-45)', 'racism', 'sadist', 'master', 'wing chun', 'bayonet', 'factual']",7.388014349858679,1407
65642,14139,Timecrimes,"['Science Fiction', 'Thriller']",A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,92,2007-11-01,A trip back in time from the present to...,1435,7.0,/zdxQRP7mzczMJBwKnv8MCPRq7rQ.jpg,/anA2hEvG5SWrYETwcJ1SUPUfKDz.jpg,"['Karra Elejalde', 'Candela Fernández', 'Bárbara Goenaga']",Nacho Vigalondo,"['scissors', 'time travel', 'radio', 'surrealism', 'bicycle', 'woods', 'car accident', 'scientist', 'machine', 'binoculars', 'injury', 'voyeur', 'loop']",7.14975908326136,1408
65596,13635,Mesrine: Killer Instinct,"['Drama', 'Action', 'Thriller', 'Crime']","Jacques Mesrine, a loyal son and dedicated soldier, is back home and living with his parents after serving in the Algerian War. Soon he is seduced by the neon glamour of sixties Paris and the easy money it presents. Mentored by Guido, Mesrine turns his back on middle class law-abiding and soon moves swiftly up the criminal ladder.",113,2008-10-22,,994,7.306,/zCyuiyIhbhgEOZde81qTgXbO0pw.jpg,/nnSjkUOJGfKTy4bnVPsbl4pyL0x.jpg,"['Vincent Cassel', 'Cécile de France', 'Gérard Depardieu']",Jean-François Richet,"['casino', 'france', 'based on novel or book', 'kidnapping', 'gangster', 'based on true story', 'montreal, canada', 'prison escape', 'murder', 'shootout', 'bank robbery', 'ex soldier', '1960s', 'algerian war (1954-62)']",7.194421079825313,1409
65660,8280,The Secret of the Grain,['Drama'],"In southern France, a Franco-Arabic shipyard worker along with his partner's daughter pursues his dream of opening a restaurant.",155,2007-12-12,"It takes will, courage and determination to realise a dream. But most of all it takes family",236,7.0,/mqPwap2uS7d7yLJVGjQYTdG9I1P.jpg,/rj9X1BQkfLgvIlPhelrYVlladww.jpg,"['Habib Boufares', 'Hafsia Herzi', 'Farida Benkhetache']",Abdellatif Kechiche,"['infidelity', 'immigrant', 'solidarity', 'cooking', 'restaurant', 'docker', 'belly dancing', 'family clan', 'family conflict', 'ex-wife']",7.173601701315877,1410
