user_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
69149,3.76,2.91,2.86,3.23,3.12
69152,2.4,3.11,3.29,2.86,3.05
69200,3.16,2.96,2.79,3.01,2.8
69222,5.0,2.13,1.3,2.2,3.97
69231,2.97,2.89,2.56,2.45,3.27
69310,3.28,1.93,1.95,1.81,3.96
69319,2.24,3.44,3.75,2.78,3.52
69330,1.75,3.29,2.78,2.55,2.76
69347,2.67,3.18,2.99,3.05,3.07
69391,3.03,3.23,3.05,3.17,2.78
69423,3.3,3.85,3.58,3.95,2.18
69432,3.35,2.81,4.02,3.69,3.27
69442,1.0,4.87,3.92,3.43,1.34
69465,2.87,2.95,2.37,2.5,3.0
69476,3.01,3.21,3.16,3.26,2.78
69483,2.83,3.0,2.92,3.0,2.88
69493,3.7,3.66,2.71,3.11,2.68
69518,2.89,3.48,2.78,3.36,2.17
69520,2.76,2.67,3.02,2.59,3.46
69535,4.32,1.03,2.38,2.57,4.24
69549,3.84,2.82,2.86,2.84,3.46
69577,2.27,3.96,5.0,5.0,1.82
69650,3.82,2.36,1.97,2.27,3.64
69653,3.06,2.24,2.82,2.75,3.4
69656,3.26,2.6,2.03,2.07,3.47
69658,2.46,3.43,3.68,3.3,2.85
69712,3.35,3.6,3.26,3.55,2.53
69717,2.99,2.72,2.87,2.52,3.43
69738,3.99,2.49,3.13,3.75,2.95
69745,3.69,2.61,2.82,2.95,3.47
69749,2.71,4.13,3.9,3.86,2.18
69774,3.01,3.03,2.7,2.72,3.12
69791,3.22,2.35,1.99,1.74,3.96
69824,2.8,3.01,3.02,2.83,3.19
69849,2.09,2.87,3.27,2.33,3.56
69896,3.13,3.08,2.81,3.21,2.67
69913,3.29,2.83,2.85,3.05,3.08
69968,3.72,2.59,2.49,2.76,3.32
69987,3.76,2.49,1.87,2.22,3.37
70002,3.28,3.02,3.2,3.25,2.94
70003,3.22,2.63,2.79,2.93,3.06
70093,3.23,3.58,3.17,3.59,2.34
70099,2.77,3.42,2.71,2.95,2.6
70165,3.2,3.06,2.7,2.88,3.04
70209,2.8,2.81,3.35,3.11,3.17
70223,2.95,3.28,2.96,3.26,2.53
70258,3.81,2.8,1.91,2.25,3.29
70273,2.6,3.87,3.05,3.42,2.03
70293,2.34,3.32,2.81,2.74,2.71
70296,2.69,3.0,2.86,2.65,3.16
70306,3.24,3.02,3.0,3.06,3.16
70359,3.82,1.7,1.0,1.0,4.06
70368,3.38,2.66,2.54,2.39,3.48
70380,2.69,3.29,2.99,3.05,2.7
70437,2.0,3.6,3.23,3.07,2.48
70452,2.97,3.15,3.82,3.36,3.18
70470,3.34,2.59,2.41,2.51,3.42
70485,1.99,3.05,4.69,3.3,3.39
70506,2.91,2.73,2.36,2.29,3.33
70508,3.76,2.65,2.78,3.25,3.13
70513,2.76,2.93,3.55,3.24,3.02
70563,2.82,2.62,2.75,2.3,3.63
70581,1.8,4.31,3.17,3.01,2.23
70583,3.63,2.65,2.7,2.97,3.16
70657,3.41,2.76,3.54,3.6,3.05
70665,4.15,2.73,2.51,2.83,3.3
70682,3.04,2.89,2.96,3.0,3.11
70719,3.1,3.07,3.01,3.23,2.87
70763,2.86,3.04,2.75,3.02,2.69
70778,4.14,2.91,3.37,3.89,2.78
70781,4.06,3.26,2.18,2.67,3.08
70788,3.33,2.6,2.65,2.57,3.52
70803,2.97,2.8,3.3,2.9,3.31
70815,3.38,3.09,2.92,3.2,2.88
70822,3.23,3.08,3.09,3.31,2.8
70830,1.6,4.12,3.92,3.03,2.42
70833,3.56,2.98,2.87,3.66,2.55
70850,2.2,3.78,3.87,3.42,2.48
70874,4.36,2.2,1.82,2.5,3.58
70883,4.52,2.25,2.69,3.06,3.61
70941,2.25,3.11,2.45,2.12,3.17
70975,1.59,4.36,3.46,3.64,1.62
71062,4.31,1.49,1.78,1.99,4.25
71081,2.16,3.57,3.1,2.59,2.87
71100,2.13,4.01,4.03,3.79,2.22
71104,3.16,3.16,2.69,2.89,2.94
71109,3.02,3.71,2.7,3.27,2.34
71204,2.67,3.21,3.97,3.57,2.74
71214,3.93,3.08,2.57,3.57,2.57
71215,3.08,2.21,2.6,2.41,3.62
71251,3.16,2.66,2.67,2.58,3.46
71266,2.9,3.1,3.57,3.34,3.07
71274,1.93,4.67,4.83,5.0,1.0
71322,2.26,3.53,4.37,3.96,2.41
71353,2.79,3.33,3.3,2.99,2.95
71360,2.71,3.21,3.3,3.64,2.37
71363,2.17,3.42,2.72,2.77,2.47
71379,3.4,3.61,2.74,3.57,2.23
71407,2.84,3.03,2.85,2.83,2.96
71437,2.91,2.79,2.7,2.71,3.1
71440,3.3,2.44,3.04,2.62,3.76
71522,2.74,2.9,3.35,3.09,3.03
71614,2.76,3.21,3.38,3.27,2.79
71630,2.85,2.44,4.07,3.01,3.96
71635,3.13,2.06,2.43,2.0,4.04
71637,3.26,2.43,2.61,2.6,3.44
71640,3.7,2.16,2.69,2.68,3.74
71647,2.97,3.02,2.69,2.66,3.09
71648,3.72,2.38,2.6,2.55,3.69
71662,2.72,3.43,2.84,3.13,2.43
71682,2.81,3.74,3.67,3.18,2.81
71727,2.72,2.84,2.8,2.6,3.21
71733,4.71,2.04,2.37,3.03,3.63
71753,3.42,1.93,2.27,2.06,4.03
71755,3.27,2.87,2.91,3.18,2.98
71780,3.71,2.53,2.91,3.14,3.18
71794,2.36,2.92,4.02,3.31,3.15
71795,1.0,4.46,2.86,2.37,1.41
71805,2.83,3.0,2.84,2.86,2.95
71819,2.37,2.8,2.74,1.78,3.87
71851,1.61,3.68,2.72,2.52,2.39
71853,2.63,3.24,2.97,3.01,2.74
71882,4.01,2.78,2.77,3.16,3.13
71897,2.96,3.04,2.66,2.6,3.18
71920,3.4,2.63,2.09,2.28,3.38
71940,2.79,2.52,3.11,2.67,3.55
71968,3.15,3.42,2.96,3.31,2.62
71975,1.93,3.71,4.72,4.14,2.38
71987,3.63,2.57,2.41,2.49,3.52
72004,3.33,1.79,2.76,2.5,3.88
72009,3.26,3.43,3.22,3.47,2.55
72021,3.22,3.21,2.87,3.15,2.75
72026,2.7,3.49,3.01,3.01,2.73
72053,2.75,2.73,3.05,2.81,3.12
72060,2.88,2.39,2.97,2.68,3.44
72063,2.54,3.35,3.81,3.75,2.36
72067,2.89,3.86,3.1,2.9,2.74
72069,2.92,3.0,2.91,3.1,2.84
72123,4.31,1.58,1.63,2.03,4.17
72127,3.81,2.19,2.46,2.69,3.58
72137,3.47,2.61,2.51,2.87,3.12
72167,2.35,3.51,3.18,3.49,2.15
72172,3.46,2.43,2.78,2.7,3.56
72179,2.55,3.83,3.59,3.74,2.18
72180,2.84,3.28,4.05,3.12,3.55
72189,2.78,3.42,3.99,3.57,2.91
72222,2.89,3.02,2.96,2.91,3.09
72229,2.79,2.77,2.61,2.83,2.77
72235,3.56,2.58,2.49,2.65,3.37
72240,2.59,5.0,4.35,4.63,1.35
72260,3.56,2.32,1.48,1.56,3.9
72280,3.08,2.91,3.09,3.09,2.97
72313,3.49,2.44,2.19,2.28,3.57
72349,2.82,3.08,3.21,3.43,2.61
72354,3.1,3.48,3.01,3.54,2.39
72358,2.56,3.43,3.09,3.26,2.46
72393,3.13,3.06,3.07,3.35,2.77
72397,1.72,4.01,4.32,3.95,2.11
72407,2.75,2.45,2.46,2.03,3.65
72410,2.7,3.29,2.97,2.95,2.82
72422,2.65,2.86,3.13,3.09,2.87
72440,3.08,2.68,2.53,2.25,3.64
72443,2.88,2.94,2.99,2.95,3.01
72459,3.29,3.02,2.94,2.99,3.11
72522,2.85,3.15,2.8,2.78,2.99
72531,2.84,2.61,2.31,2.17,3.52
72545,2.36,3.32,2.55,2.62,2.69
72574,3.02,2.83,2.76,3.1,2.69
72586,2.86,3.03,2.75,2.78,3.03
72587,3.13,2.69,2.83,2.79,3.31
72589,3.18,2.76,2.89,3.15,2.96
72593,2.47,4.17,2.88,3.7,1.58
72596,2.87,2.69,3.02,2.72,3.46
72623,3.03,3.07,3.06,2.93,3.15
72625,2.47,3.64,4.71,3.99,2.7
72634,2.19,3.54,3.66,3.38,2.48
72638,3.71,2.48,3.23,2.95,3.82
72654,3.35,2.42,2.64,2.65,3.46
72659,4.12,2.0,2.22,2.74,3.65
72688,3.14,3.06,2.2,2.41,2.92
72691,4.36,1.94,1.6,2.09,3.87
72698,3.85,1.85,2.31,2.78,3.47
72746,3.61,2.43,2.58,2.78,3.39
72775,3.88,2.74,3.36,3.7,3.03
72783,3.36,4.82,4.18,4.27,1.82
72824,1.83,4.32,4.14,3.83,2.06
72827,3.03,2.69,2.88,2.67,3.35
72832,2.32,4.46,4.6,4.81,1.59
72914,1.67,4.14,3.19,3.25,1.84
72921,3.14,2.64,2.97,2.85,3.34
72928,2.7,3.96,3.88,4.07,1.99
72952,3.28,2.84,2.39,2.69,3.1
73000,3.31,3.08,2.63,2.91,3.07
73005,3.24,3.11,2.95,3.26,2.82
73035,4.3,1.0,1.19,1.0,5.0
73042,2.87,3.23,2.96,2.85,2.99
73061,2.48,2.37,2.63,1.76,4.05
73064,3.29,2.79,2.35,2.84,2.92
73161,3.41,2.53,3.17,2.74,3.68
73192,2.22,3.91,3.84,3.74,2.04
73202,3.66,3.42,2.78,3.64,2.36
73205,3.25,2.96,2.78,3.51,2.56
73211,2.17,4.21,4.53,4.51,1.87
73226,2.42,3.68,3.52,3.54,2.34
73247,2.6,3.36,3.6,3.38,2.74
73252,2.84,2.22,2.7,2.39,3.53
73256,3.14,2.53,2.89,3.05,3.25
73264,2.41,3.1,2.21,2.21,2.99
73305,3.12,2.53,3.81,2.77,4.08
73324,3.48,2.64,4.7,3.8,3.51
73331,2.41,3.3,3.31,3.05,2.82
73340,3.14,3.32,2.58,3.04,2.62
73360,2.97,3.0,2.63,2.87,2.9
73383,2.34,3.65,3.33,3.32,2.4
73393,3.14,3.01,2.89,3.03,2.91
73397,2.69,2.88,2.96,2.63,3.29
73408,1.0,5.0,2.98,2.53,1.0
73468,1.43,4.84,4.14,4.48,1.06
73472,2.46,3.56,3.43,3.27,2.62
73506,2.91,3.39,3.16,3.55,2.41
73544,3.81,2.62,2.68,3.21,3.01
73546,3.56,2.56,3.0,2.65,3.7
73625,3.39,1.93,1.81,2.03,3.68
73626,2.4,3.24,2.77,2.38,3.06
73655,3.09,2.97,2.85,2.86,3.09
73666,3.77,3.06,2.55,2.76,3.27
73673,3.55,2.31,2.44,2.75,3.37
73686,2.71,3.28,2.99,2.89,2.9
73704,1.25,4.18,2.97,3.4,1.57
73728,3.19,1.66,2.17,2.14,3.65
73738,4.02,2.52,2.27,2.95,3.16
73791,2.9,3.06,4.48,4.13,2.5
73813,3.05,2.6,2.32,2.82,2.85
73854,3.56,2.13,2.28,2.78,3.31
73860,1.93,3.27,2.34,2.06,2.96
73863,2.12,3.65,3.1,2.99,2.43
73870,2.16,4.11,4.73,4.57,1.89
73874,3.07,4.26,4.51,4.75,2.17
73882,3.12,2.59,2.53,2.51,3.41
73883,2.98,2.92,2.58,2.55,3.2
73907,3.97,2.11,2.48,2.31,3.96
73944,3.11,2.62,2.81,2.48,3.63
73960,2.67,2.85,2.84,2.55,3.3
73961,3.02,2.93,2.93,2.92,3.1
73967,3.62,2.34,2.06,2.17,3.61
73982,3.89,1.96,1.96,2.04,4.06
74014,2.46,2.99,3.0,2.58,3.2
74026,2.4,3.54,3.48,3.64,2.14
74028,3.22,3.15,3.69,3.8,2.56
74104,2.66,3.35,3.24,3.3,2.68
74113,2.67,3.54,3.3,3.24,2.69
74115,3.47,3.49,3.35,3.98,2.23
74123,2.75,3.26,2.88,2.96,2.76
74137,2.87,2.89,3.08,3.08,2.94
74153,3.39,3.04,3.36,3.42,2.96
74182,3.95,2.39,3.79,3.46,3.86
74225,2.46,3.09,2.62,2.76,2.75
74256,2.69,3.43,3.31,3.55,2.37
74271,4.14,2.57,2.25,2.63,3.5
74324,3.29,2.62,2.4,2.38,3.47
74365,2.19,4.68,3.92,4.46,1.27
74386,1.79,3.72,4.26,3.68,2.41
74398,2.33,3.31,2.88,2.6,2.9
74405,2.11,4.93,4.33,4.66,1.19
74451,3.05,3.32,2.81,3.29,2.45
74468,3.55,2.83,3.08,3.43,2.87
74472,4.24,3.2,3.23,3.94,2.56
74475,3.58,2.68,1.91,2.36,3.22
74491,2.8,2.61,3.44,2.95,3.42
74501,1.82,3.33,3.99,3.03,3.23
74519,3.1,4.69,5.0,5.0,1.18
74526,3.9,2.27,2.65,3.05,3.36
74544,2.29,3.43,3.73,3.51,2.53
74546,3.32,1.44,2.69,1.99,4.44
74600,2.1,2.7,4.87,3.7,3.41
74607,2.76,3.72,3.21,2.96,2.81
74611,2.93,2.76,3.22,3.05,3.1
74633,3.24,2.61,2.36,2.36,3.45
74709,3.09,3.41,2.95,3.32,2.57
74733,3.07,2.87,1.99,2.02,3.47
74757,2.48,3.08,5.0,5.0,2.25
74762,2.94,2.85,2.94,2.86,3.16
74780,1.86,4.35,3.99,3.39,2.25
74834,2.98,3.23,2.98,3.27,2.63
74926,2.44,3.48,3.6,3.59,2.35
74930,3.48,2.44,2.26,2.39,3.54
74949,2.92,2.96,3.11,2.97,3.05
74978,2.66,3.28,3.04,2.97,2.83
75006,3.77,2.6,3.16,3.19,3.41
75044,3.93,2.47,3.08,3.2,3.5
75120,3.02,3.85,3.45,3.78,2.16
75121,3.14,2.6,2.32,2.35,3.37
75217,2.74,3.21,3.14,2.98,2.93
75256,2.72,3.86,3.66,3.9,2.04
75281,2.5,3.03,3.2,2.96,2.98
75282,2.88,4.6,4.54,4.84,1.71
75295,3.37,2.51,2.62,2.57,3.58
75298,3.9,2.69,3.03,3.25,3.3
75318,2.39,3.29,3.1,2.94,2.78
75321,3.56,3.04,3.48,3.54,2.95
75325,3.31,3.23,2.84,3.51,2.47
75327,2.6,3.34,3.56,3.6,2.51
75330,2.41,3.43,3.67,3.55,2.54
75334,2.96,2.87,3.44,3.41,2.96
75336,3.21,2.43,2.58,2.51,3.48
75342,3.8,3.53,2.79,3.46,2.54
75353,3.42,2.01,2.74,2.62,3.78
75368,4.88,1.0,1.15,1.45,5.0
75397,3.67,3.06,2.59,3.04,3.0
75419,3.08,3.26,2.76,3.12,2.52
75420,2.66,3.05,2.72,2.7,2.91
75441,3.7,3.23,2.7,3.52,2.61
75459,3.75,2.43,2.61,2.86,3.41
75460,3.16,2.63,1.93,2.25,3.28
75468,3.06,2.93,3.1,3.07,3.08
75483,2.5,3.47,4.45,3.53,2.91
75495,1.19,4.11,4.28,3.93,1.89
75519,3.11,3.18,2.93,2.89,3.12
75546,2.53,2.85,2.98,2.51,3.39
75556,2.53,3.11,3.29,3.28,2.64
75658,2.76,2.97,3.16,2.91,3.07
75682,3.2,3.08,3.22,3.24,3.01
75694,2.5,3.2,2.99,2.88,2.77
75715,3.32,2.97,2.13,2.3,3.19
75730,2.52,2.93,3.15,2.81,3.13
75737,2.71,3.05,3.14,3.06,2.91
75768,1.42,3.92,4.51,3.9,2.18
75783,2.58,2.8,3.22,3.56,2.41
75784,3.05,3.25,3.21,3.06,3.0
75815,3.14,3.12,2.62,2.86,2.92
75824,2.53,2.93,2.46,2.18,3.4
75830,3.19,2.54,2.52,2.77,3.26
75832,3.83,2.7,2.31,2.71,3.29
75835,3.19,2.98,3.13,3.22,2.96
75859,1.66,3.5,5.0,4.4,2.2
75860,2.92,2.6,2.76,2.67,3.25
75875,2.43,3.65,2.77,3.19,2.2
75876,4.44,1.98,1.29,1.9,3.82
75887,4.91,1.36,1.94,2.0,4.57
75904,2.87,3.32,3.11,3.21,2.71
75918,2.73,3.55,3.5,3.79,2.18
75919,2.62,3.5,3.02,3.06,2.57
75934,3.18,2.78,3.22,3.29,2.99
75940,2.92,3.3,2.43,2.7,2.81
75942,2.35,5.0,4.23,4.66,1.21
75957,4.66,1.26,2.03,2.51,4.11
75980,4.16,2.08,1.75,2.15,3.78
75990,2.43,3.68,3.7,3.82,2.14
75999,2.43,4.47,4.13,4.42,1.54
76001,2.58,3.29,2.97,2.89,2.79
76011,2.58,2.69,2.51,1.84,3.73
76031,3.32,2.76,2.59,2.82,3.17
76084,4.21,2.79,2.79,2.93,3.35
76089,2.72,3.38,3.17,3.15,2.69
76090,3.2,2.88,3.33,3.29,3.08
76140,3.22,2.73,2.04,2.35,3.24
76208,3.3,3.3,2.84,3.44,2.47
76222,2.45,2.96,3.75,3.52,2.7
76238,2.78,3.14,3.09,3.12,2.8
76241,2.6,3.45,3.18,3.56,2.16
76243,2.91,3.0,2.99,2.96,3.01
76253,2.51,2.88,3.56,3.56,2.74
76256,2.73,3.46,3.47,3.42,2.58
76264,2.67,2.87,2.81,2.64,3.19
76278,2.88,3.44,3.2,3.72,2.18
76279,2.5,3.39,3.41,3.3,2.69
76314,4.54,1.0,1.78,1.56,5.0
76390,3.01,2.63,3.11,2.61,3.64
76394,2.65,3.47,3.25,3.38,2.49
76418,3.35,2.3,1.68,1.92,3.54
76452,3.29,1.92,1.55,1.86,3.67
76456,3.36,4.53,4.13,4.02,2.15
76479,3.41,2.02,1.11,2.27,3.3
76482,2.16,3.38,3.73,3.22,2.81
76563,3.33,2.99,3.22,3.5,2.71
76567,2.93,3.28,3.11,3.26,2.7
76588,2.86,3.41,2.98,2.94,2.85
76615,3.09,3.08,3.6,3.77,2.61
76626,3.05,2.6,2.21,2.19,3.52
76640,3.53,1.86,2.47,2.17,4.13
76657,2.81,3.2,3.34,2.77,3.34
76668,2.62,4.54,4.29,4.38,1.66
76681,2.88,2.6,2.9,2.65,3.37
76717,1.77,4.35,4.36,4.3,1.72
76726,2.47,3.09,3.48,3.02,2.96
76740,3.0,2.33,2.98,2.6,3.66
76769,2.87,2.6,2.32,2.48,3.08
76775,3.03,2.93,3.05,3.01,3.17
76784,3.27,2.91,2.94,2.93,3.27
76796,2.96,2.84,3.1,3.08,3.02
76799,3.04,2.84,2.64,2.72,3.12
76800,2.95,3.14,2.84,2.93,2.87
76805,2.87,2.99,2.63,2.62,3.07
76808,4.69,2.31,2.68,3.23,3.44
76827,3.44,2.63,2.54,2.79,3.27
76830,3.18,3.11,2.92,3.71,2.58
76834,3.71,2.06,1.96,2.23,3.71
76864,2.65,2.92,3.84,3.33,3.12
76879,3.51,2.68,3.32,2.99,3.57
76889,1.67,3.44,2.95,2.57,2.64
76895,3.34,3.13,2.81,3.04,2.76
76904,2.32,3.42,4.2,3.33,3.18
76905,2.72,3.59,2.95,3.43,2.15
76917,3.42,3.32,3.49,3.45,2.84
76958,4.0,2.14,3.17,2.49,4.29
76988,2.03,3.57,3.52,3.46,2.18
77011,2.93,3.09,2.82,3.09,2.79
77012,3.9,1.03,2.61,1.33,5.0
77025,3.08,2.61,2.7,2.72,3.32
77036,3.13,4.39,2.83,3.48,2.04
77048,2.43,3.17,3.11,2.81,2.89
77062,2.73,2.87,2.84,2.55,3.3
77076,2.84,3.65,3.65,3.65,2.5
77084,3.01,2.78,3.17,3.28,2.94
77161,2.5,2.64,3.06,2.39,3.71
77165,3.34,3.23,2.83,3.33,2.67
77178,2.67,2.41,2.72,2.63,3.26
77185,3.73,1.42,1.3,1.31,4.23
77189,2.79,3.31,3.37,3.97,2.13
77207,2.72,3.5,2.64,3.57,1.96
77228,3.94,2.4,2.85,2.64,3.7
77233,4.22,1.99,1.9,2.26,3.73
77241,4.25,1.51,1.61,1.78,4.34
77245,4.42,2.21,2.46,2.45,3.98
77250,4.8,1.0,1.0,1.24,4.74
77257,1.74,3.24,2.6,2.24,2.79
77259,3.72,1.71,1.39,1.57,4.15
77269,2.41,4.15,3.68,3.91,2.03
77278,3.39,2.59,3.3,2.61,4.02
77304,3.14,2.92,3.67,3.31,3.23
77358,2.8,4.43,5.0,5.0,1.71
77367,3.59,2.52,2.7,2.93,3.23
77370,3.08,4.1,4.5,4.04,2.47
77415,2.09,3.34,3.85,2.7,3.47
77419,2.43,3.0,3.47,3.47,2.61
77428,2.57,2.53,3.16,2.73,3.39
77436,2.19,5.0,4.24,4.55,1.17
77464,2.62,3.71,4.33,3.49,2.98
77476,1.62,4.51,4.5,4.61,1.28
77481,2.76,2.64,4.04,3.62,3.06
77515,2.83,3.01,3.19,2.94,3.1
77517,2.53,3.37,3.91,3.5,2.74
77519,2.86,2.26,2.8,2.47,3.63
77520,3.36,2.63,2.74,2.76,3.37
77576,2.44,3.74,2.7,3.1,2.18
77579,3.38,2.84,3.07,3.38,2.98
77591,3.53,2.86,3.57,3.67,3.04
77610,1.65,4.39,4.38,4.35,1.61
77620,2.87,2.64,2.83,2.49,3.46
77624,4.2,1.22,1.29,1.1,4.92
77637,1.75,3.46,3.2,3.1,2.34
77644,2.49,2.91,2.09,2.21,2.9
77663,3.0,3.16,3.0,3.13,2.87
77711,2.52,3.15,3.31,3.07,2.89
77724,2.87,2.82,2.28,2.25,3.24
77726,2.61,3.34,3.01,2.93,2.77
77729,2.84,3.45,2.71,3.21,2.33
77790,3.65,2.21,2.03,2.23,3.68
77825,1.94,4.19,4.33,4.03,2.06
77826,2.38,3.69,3.45,3.16,2.51
77832,4.27,2.53,2.65,2.87,3.43
77848,3.19,2.3,2.47,2.33,3.58
77859,3.61,3.17,4.06,4.08,2.83
77875,3.19,2.51,2.19,2.18,3.53
77879,1.74,3.03,3.44,2.92,2.83
77893,3.78,2.36,1.94,2.37,3.37
77898,3.0,2.03,2.99,2.55,3.8
77902,2.71,3.21,3.12,3.15,2.77
77919,2.72,3.34,3.52,3.66,2.48
78004,3.07,3.85,4.48,4.44,2.25
78060,4.0,2.7,2.61,2.57,3.6
78085,3.75,2.47,2.68,2.98,3.34
78151,3.36,2.67,3.37,3.58,2.93
78168,2.62,3.53,4.88,4.68,2.12
78184,1.67,3.41,3.41,2.73,3.0
78189,2.08,3.52,3.09,2.79,2.86
78192,3.02,3.16,2.98,3.5,2.42
78241,2.71,3.14,2.76,3.01,2.72
78250,2.71,2.68,3.25,3.01,3.18
78259,2.65,3.45,2.9,2.87,2.69
78272,3.1,3.18,2.85,3.1,2.76
78291,3.67,2.52,2.05,2.47,3.33
78328,3.22,2.3,3.8,3.44,3.46
78332,4.19,4.59,4.74,4.22,2.51
78356,2.67,3.08,3.29,3.1,2.98
78380,3.27,2.98,3.54,3.3,3.02
78383,3.64,2.36,2.31,2.54,3.51
78426,4.27,2.44,2.88,3.4,3.3
78501,2.89,2.63,2.64,2.41,3.45
78502,4.52,2.12,2.54,3.23,3.42
78506,3.27,2.49,2.44,2.24,3.58
78522,2.59,3.36,3.18,3.05,2.71
78531,2.88,3.31,3.06,3.17,2.74
78534,3.41,2.84,2.74,2.81,3.22
78538,3.19,2.55,3.82,3.31,3.47
78546,2.71,2.88,3.06,2.88,3.07
78556,4.4,3.7,3.97,4.25,2.75
78573,3.06,2.92,3.17,3.36,2.75
78616,4.21,2.63,3.01,3.36,3.28
78632,3.61,3.14,3.32,3.44,2.89
78679,3.54,2.8,2.71,3.11,3.06
78687,2.97,3.14,2.77,2.54,3.08
78693,2.65,3.49,2.54,2.77,2.65
78705,3.75,2.63,2.24,2.38,3.46
78706,3.83,2.75,3.05,3.39,3.13
78717,2.3,3.26,3.45,3.41,2.54
78736,3.2,2.69,3.53,3.15,3.31
78763,3.61,3.39,2.47,3.9,2.11
78775,2.21,3.88,4.04,3.88,2.16
78825,2.86,2.58,2.9,2.74,3.28
78826,3.99,2.55,3.37,3.49,3.43
78881,3.19,2.95,2.51,2.81,2.86
78895,1.96,3.93,3.25,3.41,2.06
78902,4.05,2.1,2.69,2.97,3.63
78912,2.49,3.14,3.67,3.21,2.93
78924,4.1,3.13,2.84,3.82,2.45
78927,2.64,2.66,1.9,1.74,3.58
78993,3.4,1.57,1.76,1.34,4.51
79010,2.85,2.74,2.52,2.74,2.99
79037,2.87,3.06,2.88,2.96,2.9
79038,1.87,4.1,4.22,3.85,2.21
79041,2.77,3.26,3.03,2.88,2.93
79087,1.48,4.26,4.17,3.65,2.03
79113,2.89,2.96,2.72,2.54,3.16
79147,3.56,2.02,1.83,1.72,3.95
79174,3.89,2.54,2.25,2.35,3.62
79192,3.97,1.8,1.62,1.72,4.13
79208,2.8,2.74,2.83,2.54,3.46
79214,3.28,3.45,3.1,3.57,2.35
79217,2.48,4.27,4.24,3.95,2.31
79218,2.56,3.32,3.11,2.98,2.84
79223,2.82,2.79,3.35,2.88,3.44
79264,2.49,3.55,3.19,3.06,2.64
79276,3.35,2.28,2.15,2.34,3.47
79324,2.47,2.85,3.0,2.78,3.1
79336,3.65,1.62,1.76,1.53,4.51
79337,2.25,3.68,3.79,3.96,2.14
79343,1.98,4.28,4.4,4.47,1.77
79347,2.67,2.76,3.29,3.13,2.98
79367,3.08,2.97,2.65,2.92,2.81
79375,3.07,2.86,3.05,3.01,3.16
79407,2.79,3.29,1.65,2.37,2.51
79418,4.26,1.75,1.95,2.12,4.15
79424,3.43,2.03,2.19,2.09,3.87
79440,2.37,3.46,3.29,2.74,3.1
79472,4.33,2.37,3.1,3.08,3.81
79488,4.44,1.84,2.07,2.43,3.97
79492,3.1,3.45,3.17,3.43,2.49
79554,3.39,2.34,2.49,2.44,3.64
79563,3.56,2.54,2.21,2.27,3.61
79566,2.29,3.83,4.2,3.98,2.17
79600,2.99,3.29,2.84,2.95,2.79
79616,2.3,3.2,2.8,2.55,2.97
79651,2.25,3.97,4.64,4.21,2.04
79700,3.03,3.49,2.09,2.77,2.39
79707,2.57,3.33,3.09,3.25,2.59
79709,3.36,2.68,2.91,3.2,2.92
79759,3.11,2.71,2.8,2.45,3.59
79769,3.35,2.66,2.89,2.61,3.62
79793,3.12,2.85,3.08,3.07,3.04
79820,1.0,3.93,3.3,2.72,2.13
79832,3.21,2.74,2.22,2.45,3.15
79849,1.96,3.11,3.6,3.28,2.58
79853,2.59,3.37,2.88,2.93,2.63
79896,2.95,3.01,2.71,2.8,2.98
79929,3.25,2.46,3.59,2.76,4.08
79952,2.52,3.34,3.18,2.88,2.9
79982,2.98,3.33,2.9,2.98,2.76
79984,3.59,3.04,3.5,3.69,2.79
80009,4.36,3.49,3.71,4.25,2.52
80011,4.04,2.69,3.01,3.29,3.37
80022,4.01,2.39,2.77,3.13,3.4
80049,3.28,2.5,2.57,2.46,3.56
80053,2.8,3.12,2.85,2.9,2.88
80058,2.56,3.53,3.25,3.43,2.34
80064,2.86,2.97,3.94,3.49,3.05
80077,2.25,3.21,3.44,3.33,2.6
80098,3.77,1.54,1.97,2.01,4.15
80140,3.27,3.16,3.7,3.55,2.83
80163,1.76,3.32,2.33,1.8,2.92
80203,3.65,3.27,2.53,2.97,2.9
80215,2.83,3.23,3.24,3.05,2.91
80225,3.53,2.67,2.68,2.83,3.31
80265,2.84,3.4,3.37,3.45,2.59
80277,2.84,3.63,3.09,3.54,2.21
80293,2.12,4.01,4.12,3.87,2.18
80317,3.54,2.15,2.18,2.38,3.66
80366,1.97,3.16,2.99,2.7,2.85
80383,3.4,2.75,2.91,2.72,3.47
80395,2.65,3.33,3.21,2.73,3.19
80458,2.19,3.11,3.44,2.82,3.23
80470,2.69,3.4,3.53,3.32,2.79
80474,2.6,3.23,3.21,3.24,2.68
80478,3.15,2.9,2.75,2.97,2.95
80480,3.45,2.42,2.38,2.52,3.38
80522,2.8,3.75,4.89,4.88,1.94
80531,3.04,3.08,2.83,2.9,2.87
80545,2.79,3.15,2.62,2.55,2.99
80575,3.37,3.67,3.18,3.96,2.04
80612,3.52,2.67,3.61,4.19,2.63
80613,1.9,4.23,4.46,4.05,2.07
80619,1.22,4.09,4.82,4.69,1.34
80621,1.75,4.11,4.36,4.13,2.0
80623,3.62,3.13,2.89,3.18,2.9
80641,3.33,2.49,2.66,2.56,3.57
80686,4.09,2.3,1.89,2.45,3.69
80702,1.89,4.72,4.74,5.0,1.05
